from_postcode,closest_ivt_time,closest_ivt_unit,closest_mt_time,closest_mt_unit,transfer_mt_time,transfer_mt_unit,mt_transfer_required,ivt_drip_ship,mt_drip_ship,ivt_mothership,mt_mothership,drip_ship_nlvo_ivt_added_utility,drip_ship_lvo_ivt_added_utility,drip_ship_lvo_ivt_mt_added_utility,drip_ship_lvo_mt_added_utility,mothership_nlvo_ivt_added_utility,mothership_lvo_ivt_added_utility,mothership_lvo_ivt_mt_added_utility,mothership_lvo_mt_added_utility,drip_ship_lvo_mix_added_utility,mothership_lvo_mix_added_utility,drip_ship_weighted_added_utility,mothership_weighted_added_utility,drip_ship_weighted_treated_added_utility,mothership_weighted_treated_added_utility
N00002394,11.4562670706944,BT635QQ,32.7101681851292,BT126BA,37.8526650536016,BT126BA,True,101.4562670706944,259.308932124296,122.7101681851292,182.7101681851292,0.11933,0.06043,0.10921,0.10921,0.11069,0.05453,0.15456,0.15456,0.10543,0.14681,0.02795,0.03208,0.11232,0.1289
N00002395,11.4562670706944,BT635QQ,34.0096740062926,BT126BA,37.8526650536016,BT126BA,True,101.4562670706944,259.308932124296,124.0096740062926,184.00967400629256,0.11933,0.06043,0.10921,0.10921,0.11016,0.05418,0.15378,0.15378,0.10543,0.14606,0.02795,0.03192,0.11232,0.12826
N00002396,4.56529960917879,BT476SB,87.1,BT126BA,88.4,BT126BA,True,94.5652996091788,302.9652996091788,177.1,237.1,0.1221,0.06235,0.08389,0.08389,0.08779,0.03972,0.12226,0.12226,0.08222,0.11586,0.02538,0.02537,0.10199,0.10194
N00002397,4.56529960917879,BT476SB,88.4,BT126BA,88.4,BT126BA,True,94.5652996091788,302.9652996091788,178.4,238.4,0.1221,0.06235,0.08389,0.08389,0.08723,0.03937,0.12149,0.12149,0.08222,0.11513,0.02538,0.02521,0.10199,0.1013
N00002398,4.56529960917879,BT476SB,88.4,BT126BA,88.4,BT126BA,True,94.5652996091788,302.9652996091788,178.4,238.4,0.1221,0.06235,0.08389,0.08389,0.08723,0.03937,0.12149,0.12149,0.08222,0.11513,0.02538,0.02521,0.10199,0.1013
N00002399,4.56529960917879,BT476SB,88.4,BT126BA,88.4,BT126BA,True,94.5652996091788,302.9652996091788,178.4,238.4,0.1221,0.06235,0.08389,0.08389,0.08723,0.03937,0.12149,0.12149,0.08222,0.11513,0.02538,0.02521,0.10199,0.1013
N00002400,2.554855,BT476SB,87.1,BT126BA,88.4,BT126BA,True,92.554855,300.954855,177.1,237.1,0.1229,0.06291,0.08505,0.08505,0.08779,0.03972,0.12226,0.12226,0.08333,0.11586,0.02562,0.02537,0.10295,0.10194
N00002401,2.554855,BT476SB,89.7,BT126BA,88.4,BT126BA,True,92.554855,300.954855,179.7,239.7,0.1229,0.06291,0.08505,0.08505,0.08667,0.03902,0.12072,0.12072,0.08333,0.11439,0.02562,0.02504,0.10295,0.10065
N00002402,2.554855,BT476SB,88.4,BT126BA,88.4,BT126BA,True,92.554855,300.954855,178.4,238.4,0.1229,0.06291,0.08505,0.08505,0.08723,0.03937,0.12149,0.12149,0.08333,0.11513,0.02562,0.02521,0.10295,0.1013
N00002403,4.56529960917879,BT476SB,87.1,BT126BA,88.4,BT126BA,True,94.5652996091788,302.9652996091788,177.1,237.1,0.1221,0.06235,0.08389,0.08389,0.08779,0.03972,0.12226,0.12226,0.08222,0.11586,0.02538,0.02537,0.10199,0.10194
N00002404,4.56529960917879,BT476SB,87.1,BT126BA,88.4,BT126BA,True,94.5652996091788,302.9652996091788,177.1,237.1,0.1221,0.06235,0.08389,0.08389,0.08779,0.03972,0.12226,0.12226,0.08222,0.11586,0.02538,0.02537,0.10199,0.10194
N00002405,4.56529960917879,BT476SB,85.8,BT126BA,88.4,BT126BA,True,94.5652996091788,302.9652996091788,175.8,235.8,0.1221,0.06235,0.08389,0.08389,0.08835,0.04007,0.12302,0.12302,0.08222,0.11659,0.02538,0.02553,0.10199,0.10259
N00002406,9.83402616304834,BT476SB,94.9,BT126BA,88.4,BT126BA,True,99.83402616304834,308.2340261630483,184.9,244.9,0.11999,0.06088,0.08086,0.08086,0.08442,0.03763,0.11766,0.11766,0.07931,0.11146,0.02476,0.0244,0.09948,0.09805
N00002407,9.83402616304834,BT476SB,94.9,BT126BA,88.4,BT126BA,True,99.83402616304834,308.2340261630483,184.9,244.9,0.11999,0.06088,0.08086,0.08086,0.08442,0.03763,0.11766,0.11766,0.07931,0.11146,0.02476,0.0244,0.09948,0.09805
N00002408,8.15778606675056,BT476SB,93.6,BT126BA,88.4,BT126BA,True,98.15778606675056,306.55778606675057,183.6,243.6,0.12066,0.06135,0.08183,0.08183,0.08498,0.03798,0.11843,0.11843,0.08024,0.1122,0.02495,0.02456,0.10028,0.0987
N00002409,9.83402616304834,BT476SB,93.6,BT126BA,88.4,BT126BA,True,99.83402616304834,308.2340261630483,183.6,243.6,0.11999,0.06088,0.08086,0.08086,0.08498,0.03798,0.11843,0.11843,0.07931,0.1122,0.02476,0.02456,0.09948,0.0987
N00002410,9.83402616304834,BT476SB,94.9,BT126BA,88.4,BT126BA,True,99.83402616304834,308.2340261630483,184.9,244.9,0.11999,0.06088,0.08086,0.08086,0.08442,0.03763,0.11766,0.11766,0.07931,0.11146,0.02476,0.0244,0.09948,0.09805
N00002411,11.4562670706944,BT476SB,94.9,BT126BA,88.4,BT126BA,True,101.4562670706944,309.8562670706944,184.9,244.9,0.11933,0.06043,0.07993,0.07993,0.08442,0.03763,0.11766,0.11766,0.07842,0.11146,0.02456,0.0244,0.0987,0.09805
N00002412,9.83402616304834,BT476SB,94.9,BT126BA,88.4,BT126BA,True,99.83402616304834,308.2340261630483,184.9,244.9,0.11999,0.06088,0.08086,0.08086,0.08442,0.03763,0.11766,0.11766,0.07931,0.11146,0.02476,0.0244,0.09948,0.09805
N00002413,11.4562670706944,BT476SB,94.9,BT126BA,88.4,BT126BA,True,101.4562670706944,309.8562670706944,184.9,244.9,0.11933,0.06043,0.07993,0.07993,0.08442,0.03763,0.11766,0.11766,0.07842,0.11146,0.02456,0.0244,0.0987,0.09805
N00002414,9.83402616304834,BT476SB,93.6,BT126BA,88.4,BT126BA,True,99.83402616304834,308.2340261630483,183.6,243.6,0.11999,0.06088,0.08086,0.08086,0.08498,0.03798,0.11843,0.11843,0.07931,0.1122,0.02476,0.02456,0.09948,0.0987
N00002415,9.83402616304834,BT476SB,93.6,BT126BA,88.4,BT126BA,True,99.83402616304834,308.2340261630483,183.6,243.6,0.11999,0.06088,0.08086,0.08086,0.08498,0.03798,0.11843,0.11843,0.07931,0.1122,0.02476,0.02456,0.09948,0.0987
N00002416,20.4713346082219,BT476SB,79.8956428122916,BT126BA,88.4,BT126BA,True,110.4713346082219,318.8713346082219,169.8956428122916,229.8956428122916,0.11569,0.05792,0.07478,0.07478,0.09089,0.04166,0.12651,0.12651,0.07347,0.11993,0.02349,0.02626,0.09441,0.10553
N00002417,24.6777297765005,BT476SB,79.8956428122916,BT126BA,88.4,BT126BA,True,114.6777297765005,323.0777297765005,169.8956428122916,229.8956428122916,0.11398,0.05675,0.07238,0.07238,0.09089,0.04166,0.12651,0.12651,0.07117,0.11993,0.02299,0.02626,0.0924,0.10553
N00002418,26.0482389454077,BT476SB,80.9910768517414,BT126BA,88.4,BT126BA,True,116.0482389454077,324.4482389454077,170.9910768517414,230.9910768517414,0.11342,0.05637,0.0716,0.0716,0.09042,0.04136,0.12586,0.12586,0.07042,0.11931,0.02283,0.02613,0.09174,0.10499
N00002419,20.4713346082219,BT476SB,77.6959497099794,BT126BA,88.4,BT126BA,True,110.4713346082219,318.8713346082219,167.6959497099794,227.6959497099794,0.11569,0.05792,0.07478,0.07478,0.09183,0.04225,0.12781,0.12781,0.07347,0.12118,0.02349,0.02653,0.09441,0.10663
N00002420,28.7486181479082,BT476SB,78.7972860024428,BT126BA,88.4,BT126BA,True,118.7486181479082,327.1486181479082,168.7972860024428,228.7972860024428,0.11232,0.05563,0.07006,0.07006,0.09136,0.04196,0.12716,0.12716,0.06894,0.12056,0.02251,0.0264,0.09045,0.10608
N00002421,23.2922777214499,BT476SB,84.5,BT126BA,88.4,BT126BA,True,113.29227772144988,321.6922777214499,174.5,234.5,0.11454,0.05714,0.07317,0.07317,0.08891,0.04042,0.12379,0.12379,0.07193,0.11733,0.02316,0.02569,0.09306,0.10324
N00002422,17.5725337832552,BT476SB,84.5,BT126BA,88.4,BT126BA,True,107.5725337832552,315.9725337832552,174.5,234.5,0.11687,0.05873,0.07643,0.07643,0.08891,0.04042,0.12379,0.12379,0.07506,0.11733,0.02384,0.02569,0.09579,0.10324
N00002423,8.15778606675056,BT476SB,92.3,BT126BA,88.4,BT126BA,True,98.15778606675056,306.55778606675057,182.3,242.3,0.12066,0.06135,0.08183,0.08183,0.08554,0.03832,0.11919,0.11919,0.08024,0.11292,0.02495,0.02472,0.10028,0.09935
N00002424,8.15778606675056,BT476SB,92.3,BT126BA,88.4,BT126BA,True,98.15778606675056,306.55778606675057,182.3,242.3,0.12066,0.06135,0.08183,0.08183,0.08554,0.03832,0.11919,0.11919,0.08024,0.11292,0.02495,0.02472,0.10028,0.09935
N00002425,8.15778606675056,BT476SB,92.3,BT126BA,88.4,BT126BA,True,98.15778606675056,306.55778606675057,182.3,242.3,0.12066,0.06135,0.08183,0.08183,0.08554,0.03832,0.11919,0.11919,0.08024,0.11292,0.02495,0.02472,0.10028,0.09935
N00002426,8.15778606675056,BT476SB,92.3,BT126BA,88.4,BT126BA,True,98.15778606675056,306.55778606675057,182.3,242.3,0.12066,0.06135,0.08183,0.08183,0.08554,0.03832,0.11919,0.11919,0.08024,0.11292,0.02495,0.02472,0.10028,0.09935
N00002427,9.83402616304834,BT476SB,93.6,BT126BA,88.4,BT126BA,True,99.83402616304834,308.2340261630483,183.6,243.6,0.11999,0.06088,0.08086,0.08086,0.08498,0.03798,0.11843,0.11843,0.07931,0.1122,0.02476,0.02456,0.09948,0.0987
N00002428,9.83402616304834,BT476SB,93.6,BT126BA,88.4,BT126BA,True,99.83402616304834,308.2340261630483,183.6,243.6,0.11999,0.06088,0.08086,0.08086,0.08498,0.03798,0.11843,0.11843,0.07931,0.1122,0.02476,0.02456,0.09948,0.0987
N00002429,8.15778606675056,BT476SB,92.3,BT126BA,88.4,BT126BA,True,98.15778606675056,306.55778606675057,182.3,242.3,0.12066,0.06135,0.08183,0.08183,0.08554,0.03832,0.11919,0.11919,0.08024,0.11292,0.02495,0.02472,0.10028,0.09935
N00002430,8.15778606675056,BT476SB,91.0,BT126BA,88.4,BT126BA,True,98.15778606675056,306.55778606675057,181.0,241.0,0.12066,0.06135,0.08183,0.08183,0.08611,0.03867,0.11996,0.11996,0.08024,0.11366,0.02495,0.02488,0.10028,0.1
N00002431,8.15778606675056,BT476SB,91.0,BT126BA,88.4,BT126BA,True,98.15778606675056,306.55778606675057,181.0,241.0,0.12066,0.06135,0.08183,0.08183,0.08611,0.03867,0.11996,0.11996,0.08024,0.11366,0.02495,0.02488,0.10028,0.1
N00002432,8.15778606675056,BT476SB,92.3,BT126BA,88.4,BT126BA,True,98.15778606675056,306.55778606675057,182.3,242.3,0.12066,0.06135,0.08183,0.08183,0.08554,0.03832,0.11919,0.11919,0.08024,0.11292,0.02495,0.02472,0.10028,0.09935
N00002433,8.15778606675056,BT476SB,92.3,BT126BA,88.4,BT126BA,True,98.15778606675056,306.55778606675057,182.3,242.3,0.12066,0.06135,0.08183,0.08183,0.08554,0.03832,0.11919,0.11919,0.08024,0.11292,0.02495,0.02472,0.10028,0.09935
N00002434,8.15778606675056,BT476SB,92.3,BT126BA,88.4,BT126BA,True,98.15778606675056,306.55778606675057,182.3,242.3,0.12066,0.06135,0.08183,0.08183,0.08554,0.03832,0.11919,0.11919,0.08024,0.11292,0.02495,0.02472,0.10028,0.09935
N00002435,6.41121146749091,BT476SB,91.0,BT126BA,88.4,BT126BA,True,96.41121146749092,304.8112114674909,181.0,241.0,0.12136,0.06184,0.08283,0.08283,0.08611,0.03867,0.11996,0.11996,0.0812,0.11366,0.02516,0.02488,0.10111,0.1
N00002436,11.4562670706944,BT476SB,96.2,BT126BA,88.4,BT126BA,True,101.4562670706944,309.8562670706944,186.2,246.2,0.11933,0.06043,0.07993,0.07993,0.08385,0.03728,0.1169,0.1169,0.07842,0.11073,0.02456,0.02424,0.0987,0.0974
N00002437,11.4562670706944,BT476SB,94.9,BT126BA,88.4,BT126BA,True,101.4562670706944,309.8562670706944,184.9,244.9,0.11933,0.06043,0.07993,0.07993,0.08442,0.03763,0.11766,0.11766,0.07842,0.11146,0.02456,0.0244,0.0987,0.09805
N00002438,11.4562670706944,BT476SB,94.9,BT126BA,88.4,BT126BA,True,101.4562670706944,309.8562670706944,184.9,244.9,0.11933,0.06043,0.07993,0.07993,0.08442,0.03763,0.11766,0.11766,0.07842,0.11146,0.02456,0.0244,0.0987,0.09805
N00002439,11.4562670706944,BT476SB,94.9,BT126BA,88.4,BT126BA,True,101.4562670706944,309.8562670706944,184.9,244.9,0.11933,0.06043,0.07993,0.07993,0.08442,0.03763,0.11766,0.11766,0.07842,0.11146,0.02456,0.0244,0.0987,0.09805
N00002440,11.4562670706944,BT476SB,94.9,BT126BA,88.4,BT126BA,True,101.4562670706944,309.8562670706944,184.9,244.9,0.11933,0.06043,0.07993,0.07993,0.08442,0.03763,0.11766,0.11766,0.07842,0.11146,0.02456,0.0244,0.0987,0.09805
N00002441,9.83402616304834,BT476SB,94.9,BT126BA,88.4,BT126BA,True,99.83402616304834,308.2340261630483,184.9,244.9,0.11999,0.06088,0.08086,0.08086,0.08442,0.03763,0.11766,0.11766,0.07931,0.11146,0.02476,0.0244,0.09948,0.09805
N00002442,11.4562670706944,BT476SB,94.9,BT126BA,88.4,BT126BA,True,101.4562670706944,309.8562670706944,184.9,244.9,0.11933,0.06043,0.07993,0.07993,0.08442,0.03763,0.11766,0.11766,0.07842,0.11146,0.02456,0.0244,0.0987,0.09805
N00002443,9.83402616304834,BT476SB,94.9,BT126BA,88.4,BT126BA,True,99.83402616304834,308.2340261630483,184.9,244.9,0.11999,0.06088,0.08086,0.08086,0.08442,0.03763,0.11766,0.11766,0.07931,0.11146,0.02476,0.0244,0.09948,0.09805
N00002444,6.41121146749091,BT476SB,91.0,BT126BA,88.4,BT126BA,True,96.41121146749092,304.8112114674909,181.0,241.0,0.12136,0.06184,0.08283,0.08283,0.08611,0.03867,0.11996,0.11996,0.0812,0.11366,0.02516,0.02488,0.10111,0.1
N00002445,6.41121146749091,BT476SB,91.0,BT126BA,88.4,BT126BA,True,96.41121146749092,304.8112114674909,181.0,241.0,0.12136,0.06184,0.08283,0.08283,0.08611,0.03867,0.11996,0.11996,0.0812,0.11366,0.02516,0.02488,0.10111,0.1
N00002446,6.41121146749091,BT476SB,92.3,BT126BA,88.4,BT126BA,True,96.41121146749092,304.8112114674909,182.3,242.3,0.12136,0.06184,0.08283,0.08283,0.08554,0.03832,0.11919,0.11919,0.0812,0.11292,0.02516,0.02472,0.10111,0.09935
N00002447,8.15778606675056,BT476SB,91.0,BT126BA,88.4,BT126BA,True,98.15778606675056,306.55778606675057,181.0,241.0,0.12066,0.06135,0.08183,0.08183,0.08611,0.03867,0.11996,0.11996,0.08024,0.11366,0.02495,0.02488,0.10028,0.1
N00002448,8.15778606675056,BT476SB,92.3,BT126BA,88.4,BT126BA,True,98.15778606675056,306.55778606675057,182.3,242.3,0.12066,0.06135,0.08183,0.08183,0.08554,0.03832,0.11919,0.11919,0.08024,0.11292,0.02495,0.02472,0.10028,0.09935
N00002449,6.41121146749091,BT476SB,91.0,BT126BA,88.4,BT126BA,True,96.41121146749092,304.8112114674909,181.0,241.0,0.12136,0.06184,0.08283,0.08283,0.08611,0.03867,0.11996,0.11996,0.0812,0.11366,0.02516,0.02488,0.10111,0.1
N00002450,6.41121146749091,BT476SB,92.3,BT126BA,88.4,BT126BA,True,96.41121146749092,304.8112114674909,182.3,242.3,0.12136,0.06184,0.08283,0.08283,0.08554,0.03832,0.11919,0.11919,0.0812,0.11292,0.02516,0.02472,0.10111,0.09935
N00002451,4.56529960917879,BT476SB,89.7,BT126BA,88.4,BT126BA,True,94.5652996091788,302.9652996091788,179.7,239.7,0.1221,0.06235,0.08389,0.08389,0.08667,0.03902,0.12072,0.12072,0.08222,0.11439,0.02538,0.02504,0.10199,0.10065
N00002452,4.56529960917879,BT476SB,89.7,BT126BA,88.4,BT126BA,True,94.5652996091788,302.9652996091788,179.7,239.7,0.1221,0.06235,0.08389,0.08389,0.08667,0.03902,0.12072,0.12072,0.08222,0.11439,0.02538,0.02504,0.10199,0.10065
N00002453,2.554855,BT476SB,88.4,BT126BA,88.4,BT126BA,True,92.554855,300.954855,178.4,238.4,0.1229,0.06291,0.08505,0.08505,0.08723,0.03937,0.12149,0.12149,0.08333,0.11513,0.02562,0.02521,0.10295,0.1013
N00002454,2.554855,BT476SB,88.4,BT126BA,88.4,BT126BA,True,92.554855,300.954855,178.4,238.4,0.1229,0.06291,0.08505,0.08505,0.08723,0.03937,0.12149,0.12149,0.08333,0.11513,0.02562,0.02521,0.10295,0.1013
N00002455,2.554855,BT476SB,88.4,BT126BA,88.4,BT126BA,True,92.554855,300.954855,178.4,238.4,0.1229,0.06291,0.08505,0.08505,0.08723,0.03937,0.12149,0.12149,0.08333,0.11513,0.02562,0.02521,0.10295,0.1013
N00002456,4.56529960917879,BT476SB,88.4,BT126BA,88.4,BT126BA,True,94.5652996091788,302.9652996091788,178.4,238.4,0.1221,0.06235,0.08389,0.08389,0.08723,0.03937,0.12149,0.12149,0.08222,0.11513,0.02538,0.02521,0.10199,0.1013
N00002457,2.554855,BT476SB,88.4,BT126BA,88.4,BT126BA,True,92.554855,300.954855,178.4,238.4,0.1229,0.06291,0.08505,0.08505,0.08723,0.03937,0.12149,0.12149,0.08333,0.11513,0.02562,0.02521,0.10295,0.1013
N00002458,16.0884404323873,BT476SB,79.8956428122916,BT126BA,88.4,BT126BA,True,106.0884404323873,314.4884404323873,169.8956428122916,229.8956428122916,0.11747,0.05914,0.07728,0.07728,0.09089,0.04166,0.12651,0.12651,0.07587,0.11993,0.02401,0.02626,0.0965,0.10553
N00002459,14.5772411907136,BT476SB,79.8956428122916,BT126BA,88.4,BT126BA,True,104.5772411907136,312.9772411907136,169.8956428122916,229.8956428122916,0.11808,0.05956,0.07815,0.07815,0.09089,0.04166,0.12651,0.12651,0.07671,0.11993,0.02419,0.02626,0.09722,0.10553
N00002460,16.0884404323873,BT476SB,78.7972860024428,BT126BA,88.4,BT126BA,True,106.0884404323873,314.4884404323873,168.7972860024428,228.7972860024428,0.11747,0.05914,0.07728,0.07728,0.09136,0.04196,0.12716,0.12716,0.07587,0.12056,0.02401,0.0264,0.0965,0.10608
N00002461,17.5725337832552,BT476SB,85.8,BT126BA,88.4,BT126BA,True,107.5725337832552,315.9725337832552,175.8,235.8,0.11687,0.05873,0.07643,0.07643,0.08835,0.04007,0.12302,0.12302,0.07506,0.11659,0.02384,0.02553,0.09579,0.10259
N00002462,17.5725337832552,BT476SB,78.7972860024428,BT126BA,88.4,BT126BA,True,107.5725337832552,315.9725337832552,168.7972860024428,228.7972860024428,0.11687,0.05873,0.07643,0.07643,0.09136,0.04196,0.12716,0.12716,0.07506,0.12056,0.02384,0.0264,0.09579,0.10608
N00002463,13.034936869946,BT476SB,87.1,BT126BA,88.4,BT126BA,True,103.034936869946,311.434936869946,177.1,237.1,0.1187,0.05999,0.07903,0.07903,0.08779,0.03972,0.12226,0.12226,0.07755,0.11586,0.02438,0.02537,0.09796,0.10194
N00002464,9.83402616304834,BT476SB,82.0836428572488,BT126BA,88.4,BT126BA,True,99.83402616304834,308.2340261630483,172.0836428572488,232.0836428572488,0.11999,0.06088,0.08086,0.08086,0.08995,0.04107,0.12521,0.12521,0.07931,0.11869,0.02476,0.02599,0.09948,0.10444
N00002465,9.83402616304834,BT476SB,93.6,BT126BA,88.4,BT126BA,True,99.83402616304834,308.2340261630483,183.6,243.6,0.11999,0.06088,0.08086,0.08086,0.08498,0.03798,0.11843,0.11843,0.07931,0.1122,0.02476,0.02456,0.09948,0.0987
N00002466,9.83402616304834,BT476SB,93.6,BT126BA,88.4,BT126BA,True,99.83402616304834,308.2340261630483,183.6,243.6,0.11999,0.06088,0.08086,0.08086,0.08498,0.03798,0.11843,0.11843,0.07931,0.1122,0.02476,0.02456,0.09948,0.0987
N00002467,9.83402616304834,BT476SB,93.6,BT126BA,88.4,BT126BA,True,99.83402616304834,308.2340261630483,183.6,243.6,0.11999,0.06088,0.08086,0.08086,0.08498,0.03798,0.11843,0.11843,0.07931,0.1122,0.02476,0.02456,0.09948,0.0987
N00002468,9.83402616304834,BT476SB,93.6,BT126BA,88.4,BT126BA,True,99.83402616304834,308.2340261630483,183.6,243.6,0.11999,0.06088,0.08086,0.08086,0.08498,0.03798,0.11843,0.11843,0.07931,0.1122,0.02476,0.02456,0.09948,0.0987
N00002469,9.83402616304834,BT476SB,93.6,BT126BA,88.4,BT126BA,True,99.83402616304834,308.2340261630483,183.6,243.6,0.11999,0.06088,0.08086,0.08086,0.08498,0.03798,0.11843,0.11843,0.07931,0.1122,0.02476,0.02456,0.09948,0.0987
N00002470,8.15778606675056,BT476SB,92.3,BT126BA,88.4,BT126BA,True,98.15778606675056,306.55778606675057,182.3,242.3,0.12066,0.06135,0.08183,0.08183,0.08554,0.03832,0.11919,0.11919,0.08024,0.11292,0.02495,0.02472,0.10028,0.09935
N00002471,9.83402616304834,BT476SB,93.6,BT126BA,88.4,BT126BA,True,99.83402616304834,308.2340261630483,183.6,243.6,0.11999,0.06088,0.08086,0.08086,0.08498,0.03798,0.11843,0.11843,0.07931,0.1122,0.02476,0.02456,0.09948,0.0987
N00002472,9.83402616304834,BT476SB,93.6,BT126BA,88.4,BT126BA,True,99.83402616304834,308.2340261630483,183.6,243.6,0.11999,0.06088,0.08086,0.08086,0.08498,0.03798,0.11843,0.11843,0.07931,0.1122,0.02476,0.02456,0.09948,0.0987
N00002473,9.83402616304834,BT476SB,93.6,BT126BA,88.4,BT126BA,True,99.83402616304834,308.2340261630483,183.6,243.6,0.11999,0.06088,0.08086,0.08086,0.08498,0.03798,0.11843,0.11843,0.07931,0.1122,0.02476,0.02456,0.09948,0.0987
N00002474,9.83402616304834,BT476SB,93.6,BT126BA,88.4,BT126BA,True,99.83402616304834,308.2340261630483,183.6,243.6,0.11999,0.06088,0.08086,0.08086,0.08498,0.03798,0.11843,0.11843,0.07931,0.1122,0.02476,0.02456,0.09948,0.0987
N00002475,9.83402616304834,BT476SB,93.6,BT126BA,88.4,BT126BA,True,99.83402616304834,308.2340261630483,183.6,243.6,0.11999,0.06088,0.08086,0.08086,0.08498,0.03798,0.11843,0.11843,0.07931,0.1122,0.02476,0.02456,0.09948,0.0987
N00002476,9.83402616304834,BT476SB,93.6,BT126BA,88.4,BT126BA,True,99.83402616304834,308.2340261630483,183.6,243.6,0.11999,0.06088,0.08086,0.08086,0.08498,0.03798,0.11843,0.11843,0.07931,0.1122,0.02476,0.02456,0.09948,0.0987
N00002477,14.5772411907136,BT476SB,97.5,BT126BA,88.4,BT126BA,True,104.5772411907136,312.9772411907136,187.5,247.5,0.11808,0.05956,0.07815,0.07815,0.08328,0.03693,0.11614,0.11614,0.07671,0.11,0.02419,0.02408,0.09722,0.09675
N00002478,11.4562670706944,BT476SB,94.9,BT126BA,88.4,BT126BA,True,101.4562670706944,309.8562670706944,184.9,244.9,0.11933,0.06043,0.07993,0.07993,0.08442,0.03763,0.11766,0.11766,0.07842,0.11146,0.02456,0.0244,0.0987,0.09805
N00002479,9.83402616304834,BT476SB,93.6,BT126BA,88.4,BT126BA,True,99.83402616304834,308.2340261630483,183.6,243.6,0.11999,0.06088,0.08086,0.08086,0.08498,0.03798,0.11843,0.11843,0.07931,0.1122,0.02476,0.02456,0.09948,0.0987
N00002480,11.4562670706944,BT476SB,94.9,BT126BA,88.4,BT126BA,True,101.4562670706944,309.8562670706944,184.9,244.9,0.11933,0.06043,0.07993,0.07993,0.08442,0.03763,0.11766,0.11766,0.07842,0.11146,0.02456,0.0244,0.0987,0.09805
N00002481,11.4562670706944,BT476SB,94.9,BT126BA,88.4,BT126BA,True,101.4562670706944,309.8562670706944,184.9,244.9,0.11933,0.06043,0.07993,0.07993,0.08442,0.03763,0.11766,0.11766,0.07842,0.11146,0.02456,0.0244,0.0987,0.09805
N00002482,11.4562670706944,BT476SB,94.9,BT126BA,88.4,BT126BA,True,101.4562670706944,309.8562670706944,184.9,244.9,0.11933,0.06043,0.07993,0.07993,0.08442,0.03763,0.11766,0.11766,0.07842,0.11146,0.02456,0.0244,0.0987,0.09805
N00002483,11.4562670706944,BT476SB,94.9,BT126BA,88.4,BT126BA,True,101.4562670706944,309.8562670706944,184.9,244.9,0.11933,0.06043,0.07993,0.07993,0.08442,0.03763,0.11766,0.11766,0.07842,0.11146,0.02456,0.0244,0.0987,0.09805
